distance_km,python_pressure_psi,matlab_pressure_psi,absolute_error_psi,relative_error
4.199999999999999,57.209301396857,57.203,0.006301396856997599,0.00011015850317286852
4.299999999999999,56.007991146946466,56.002,0.0059911469464637435,0.00010698094615306137
4.3999999999999995,54.83846237577619,54.832,0.006462375776187912,0.00011785774321906755
4.499999999999999,53.69927338864807,53.693,0.006273388648075695,0.00011683811014612139
4.6,52.589090373951,52.583,0.006090373951003869,0.00011582401063088583
4.699999999999999,51.50667735917719,51.501,0.005677359177191477,0.00011023784348248532
4.799999999999999,50.45088718700698,50.445,0.005887187006976546,0.00011670506506049254
4.8999999999999995,49.42065339709051,49.415,0.005653397090512158,0.00011440649783491163
4.999999999999999,48.4149829142921,48.41,0.004982914292106955,0.00010293150778985654
5.1,47.432949456872905,47.428,0.004949456872907376,0.00010435727572124856
5.199999999999999,46.47368758881671,46.469,0.004687588816707944,0.00010087561205767165
5.299999999999999,45.5363873496071,45.532,0.004387349607100077,9.635749817930418e-05
5.3999999999999995,44.62028940253655,44.616,0.004289402536549858,9.614045491639452e-05
5.499999999999999,43.7246806493028,43.72,0.004680649302798656,0.00010705968213171675
5.599999999999999,42.848890264410954,42.845,0.003890264410955524,9.079856251500815e-05
5.699999999999999,41.99228610790854,41.989,0.0032861079085435563,7.826116145999087e-05
5.799999999999999,41.15427147935487,41.151,0.003271479354864937,7.949938895445886e-05
5.8999999999999995,40.334282179764806,40.331,0.0032821797648026063,8.138106580056548e-05
5.999999999999999,39.53178385165342,39.529,0.0027838516534188784,7.042555221277741e-05
6.099999999999999,38.74626957030752,38.743,0.0032695703075162896,8.439125280737913e-05
6.199999999999999,37.97725766207048,37.975,0.00225766207047684,5.945127242861988e-05
6.299999999999999,37.22428972780612,37.222,0.0022897278061222437,6.151544264473278e-05
6.3999999999999995,36.48692885182561,36.485,0.0019288518256104226,5.2866981653019666e-05
6.499999999999999,35.764757978465134,35.763,0.0017579784651360342,4.9156347765456875e-05
6.599999999999999,35.05737844020799,35.056,0.001378440207993492,3.932109219515895e-05
6.699999999999999,34.3644086227793,34.363,0.0014086227793015382,4.0992427299756664e-05
6.799999999999999,33.68548275402428,33.684,0.0014827540242805526,4.4019535217924023e-05
6.8999999999999995,33.02024980462793,33.019,0.0012498046279318942,3.7851074470210916e-05
6.999999999999999,32.368372489859965,32.367,0.0013724898599676294,4.240398739356843e-05
7.099999999999999,31.729526362547325,31.729,0.0005263625473261868,1.658932041117548e-05
7.199999999999999,31.1033989883987,31.103,0.0003989883986967868,1.2827971536404424e-05
7.299999999999999,30.489689195640967,30.489,0.0006891956409660338,2.2604730918233913e-05
7.3999999999999995,29.888106391685618,29.888,0.0001063916856161029,3.559678988761473e-06
7.499999999999999,29.298369940230938,29.298,0.00036994023093939177,1.2626808346624062e-05
7.599999999999999,28.720208592831526,28.72,0.0002085928315267438,7.262981599120606e-06
7.699999999999999,28.153359969534776,28.153,0.00035996953477734905,1.278618743215107e-05
7.799999999999999,27.59757008370097,27.598,0.0004299162990299976,1.5577806327632352e-05
7.899999999999999,27.052592906594178,27.053,0.0004070934058226783,1.504799489234755e-05
7.999999999999999,26.518189967758847,26.518,0.00018996775884616568,7.163728744481698e-06
8.1,25.994129987587,25.994,0.0001299875870017786,5.00067657927901e-06
8.2,25.480188538834977,25.481,0.0008114611650249515,3.184573466602376e-05
8.299999999999999,24.97614773417088,24.977,0.0008522658291205687,3.4122025428216705e-05
8.399999999999999,24.481795937127902,24.482,0.00020406287209695506,8.335220655867783e-06
8.499999999999998,23.99692749410371,23.998,0.001072505896292597,4.469146996802221e-05
8.6,23.521342485289086,23.522,0.0006575147109124657,2.7953180465626466e-05
8.7,23.054846492627924,23.056,0.0011535073720772004,5.003068060709578e-05
8.799999999999999,22.59725038310896,22.598,0.0007496168910385848,3.317182454370231e-05
8.899999999999999,22.14837010587086,22.149,0.0006298941291404958,2.843894212562625e-05
8.999999999999998,21.708026501763776,21.709,0.0009734982362239464,4.4843071363210945e-05
9.1,21.27604512415771,21.277,0.0009548758422894821,4.487831189967956e-05
9.2,20.85225606992121,20.853,0.000743930078790811,3.56749666134758e-05
9.299999999999999,20.436493819611815,20.438,0.001506180388183509,7.369509678948572e-05
9.399999999999999,20.028597086027865,20.03,0.0014029139721358774,7.004063765031838e-05
9.499999999999998,19.62840867036677,19.63,0.0015913296332286109,8.106620648133524e-05
9.6,19.23577532532146,19.237,0.0012246746785393725,6.366245664809339e-05
9.7,18.850547624522456,18.852,0.0014523754775446207,7.704092284874924e-05
9.799999999999999,18.47257983780311,18.474,0.001420162196890118,7.687356267674125e-05
9.899999999999999,18.101729811825347,18.103,0.0012701881746544075,7.016451276884534e-05
